#True quantities 
# 
#true Catch 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 141.9296 142.5532 0 0 0 0 0 0 0 32.53846 137.3222 9.946823 0 0 33.23415 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 142.6423 143.2629 0 0 0 31.88187 0 0 32.54834 137.2885 172.9132 0 0 0 33.09854 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 142.3021 142.9244 0 0 0 0 0 0 0 0 0 0 0 0 0 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 142.2041 142.8269 0 0 0 31.95803 0 0 0 0 0 0 0 0 0 
#true BMSY begin 
129.3662 
#true BMSY end 
160.5685 
#true FMSY begin 
0.6464654 
#true FMSY end 
0.6420518 
#est cpue ind 
318.1961 137.6878 187.1394 262.8446 271.4978 279.4337 289.4502 279.111 290.7218 280.4631 290.449 286.8083 286.2114 284.7295 290.1853 289.1641 293.1583 281.742 294.0839 280.1412 291.5254 284.3817 292.4544 280.1783 291.3364 280.8343 295.3223 280.3526 291.8826 279.2887 300.7143 269.5988 303.7344 271.62 294.1464 282.4398 292.0478 278.7069 293.1973 280.2091 292.9552 272.6542 278.8074 271.6771 269.7349 272.5109 271.5229 269.6814 278.2854 262.9527 279.6217 265.6419 289.1403 253.3285 280.3202 267.4868 274.3114 271.8173 261.4345 276.3956 257.428 280.8644 253.6486 261.1857 262.7305 259.5073 267.5599 259.8842 253.3664 269.339 254.6099 251.0915 246.9632 232.4698 242.2855 232.5478 217.4791 229.4816 223.9696 193.023 203.7885 201.5793 204.8684 189.2518 187.6114 173.1941 167.7625 160.5635 153.653 158.8818 153.3223 159.5627 166.0658 154.1377 123.7139 99.29811 17.18876 16.49789 15.07985 25.38826 15.53754 13.6218 5.904678 19.50062 62.4471 37.94897 16.7315 13.69109 44.43001 134.1131 316.1436 
294.9058 127.5753 214.134 282.3498 220.0669 304.0746 201.6395 320.7879 165.8617 318.529 173.6898 320.4399 175.7413 319.0634 173.3333 322.5959 162.5955 313.4591 191.4362 327.7613 155.1027 305.698 208.2488 325.1634 157.6227 310.6399 199.8576 325.7325 162.2909 314.2415 188.6001 328.4572 149.6233 305.835 201.6842 326.8703 157.6036 311.3116 196.8373 323.6299 168.8509 304.5516 189.1728 303.4008 176.5069 298.5414 190.4484 308.4802 171.8298 298.7844 197.7534 294.3587 194.7432 296.1342 196.0432 289.0946 204.4974 293.0326 200.3558 297.3634 183.2063 290.7253 199.3492 287.2999 204.8658 291.1115 199.2738 286.4661 206.1224 276.9396 214.2693 267.9355 208.1478 263.9076 196.6308 239.9732 222.0954 216.7638 221.0116 231.6389 217.1801 209.8662 199.4677 207.3303 208.507 207.0386 218.6684 214.678 208.8052 227.1797 210.9365 196.8591 217.4553 193.0864 204.4257 195.6229 162.965 342.5336 138.3131 356.8971 11.42628 7.579966 29.55965 108.7169 292.2355 13.53538 13.07706 9.286676 36.05544 130.2443 346.6829 
281.6171 101.8193 148.8658 245.8026 245.4608 250.6271 255.3334 254.665 255.4922 256.6388 251.1105 256.698 259.1757 253.9424 257.9844 253.325 254.1547 260.1882 245.02 263.7333 251.334 259.8496 252.681 262.0338 252.5064 257.564 252.484 260.3065 250.9311 260.8941 253.1371 256.1124 254.246 257.4361 254.232 260.6048 256.7556 258.1398 256.4524 259.034 251.8817 246.6735 252.2009 233.7898 254.7723 225.3763 257.418 227.779 266.6997 220.1807 270.3519 210.1737 270.4106 201.2229 262.5169 216.3897 261.0607 218.2467 262.6789 206.3933 263.426 205.0377 258.4868 203.3277 260.1184 211.3273 265.3713 195.7031 255.9135 198.8643 247.3906 218.6375 227.5927 209.5224 220.2558 201.8249 214.3633 202.3084 186.8976 200.6379 185.0496 181.7189 188.0204 177.1473 165.693 186.2313 178.5183 178.4668 178.4054 173.181 168.8458 166.7985 167.1138 176.5875 194.0709 171.6337 126.0064 284.9247 237.6305 300.679 205.4422 321.3618 152.1988 309.4693 184.2257 325.703 140.4124 297.5346 209.3777 320.3588 195.4638 
292.134 126.0145 232.3975 272.8474 242.776 291.9303 219.4048 329.0202 124.2376 286.1942 238.8353 306.1592 192.3597 337.9738 99.06473 239.7289 309.8616 181.8107 334.8809 109.8704 273.0073 269.1981 273.1836 265.1116 279.9396 254.7098 297.5559 213.671 333.3953 111.9124 270.8589 269.9804 273.6102 268.2062 272.4575 266.0441 276.9674 262.2883 291.5191 223.5791 326.6773 124.3929 271.5163 250.6908 269.7121 247.8505 274.3544 231.8666 294.4413 197.2419 319.3843 134.7092 275.0507 234.6308 295.3869 188.4691 303.1243 169.4964 300.8998 166.2066 297.7906 182.9526 309.4527 139.886 274.5644 225.4854 284.7524 199.3024 302.5691 162.9561 287.9299 176.4195 280.0607 172.4731 255.1684 207.303 236.6882 210.8656 232.7076 224.3106 218.6145 239.812 195.8535 218.9416 217.1033 225.2461 199.0835 220.6502 209.1723 230.4932 212.7141 215.164 211.527 207.0725 214.426 205.6651 167.4268 363.4379 35.74017 136.8597 246.9914 332.1586 141.4262 335.639 135.5404 331.4848 151.0281 345.4589 101.8296 276.1581 324.8432 
#est spawning biomass by year (terminal year) 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 423.5972 310.3091 530.3697 109.2297 269.9919 130.5197 198.1791 28.33228 28.89324 148.9374 199.0914 145.3811 64.23351 44.43001 134.1131 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 328.4574 335.8633 472.7316 71.81649 246.8275 101.893 34.03948 29.4903 85.6791 239.2899 103.8589 111.2861 49.33142 34.47162 130.2443 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 338.9842 141.6787 296.0192 279.2325 296.6318 277.8465 297.4731 152.1989 309.4693 184.2257 325.703 140.4124 297.5346 209.3777 320.3588 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 205.6653 167.4268 363.4379 35.74017 136.8597 246.9914 332.1586 141.4262 335.639 135.5404 331.4848 151.0281 345.4589 101.8296 276.1581 
#est total allowable catch 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 635.1753 465.2836 793.2787 22.94768 413.1873 156.3554 283.8928 0 0 152.9113 233.8069 141.1347 0 0 107.9113 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 492.6861 503.8597 732.2989 0 379.3417 59.28369 0 0 20.70294 356.0918 63.23677 84.3847 0 0 148.5791 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 508.5437 153.7467 384.7486 362.9472 385.5456 361.1933 386.6627 215.6605 438.5071 261.0412 461.5096 197.8401 421.596 296.6807 453.937 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 331.5009 269.8663 585.8061 0 192.786 398.1123 535.3887 213.4723 540.9986 186.9815 534.3027 243.4341 556.8268 64.71559 445.1244 
#est BMSY 
